,id,from,at,to,open,close,min,max,volume
414,4159505,2025-10-15 11:51:00,2025-10-15 11:52:00,2025-10-15 11:52:00,1.156845,1.156625,1.155715,1.156845,0
415,4159506,2025-10-15 11:52:00,2025-10-15 11:53:00,2025-10-15 11:53:00,1.156735,1.156855,1.156295,1.157095,0
416,4159507,2025-10-15 11:53:00,2025-10-15 11:54:00,2025-10-15 11:54:00,1.156785,1.157375,1.156705,1.158085,0
417,4159508,2025-10-15 11:54:00,2025-10-15 11:55:00,2025-10-15 11:55:00,1.157575,1.157655,1.156855,1.157955,0
418,4159509,2025-10-15 11:55:00,2025-10-15 11:56:00,2025-10-15 11:56:00,1.157795,1.157805,1.157495,1.158005,0
419,4159510,2025-10-15 11:56:00,2025-10-15 11:57:00,2025-10-15 11:57:00,1.157745,1.158335,1.157545,1.158335,0
420,4159511,2025-10-15 11:57:00,2025-10-15 11:58:00,2025-10-15 11:58:00,1.158235,1.159345,1.157425,1.159355,0
421,4159512,2025-10-15 11:58:00,2025-10-15 11:59:00,2025-10-15 11:59:00,1.159355,1.160015,1.158935,1.160125,0
422,4159513,2025-10-15 11:59:00,2025-10-15 12:00:00,2025-10-15 12:00:00,1.160015,1.160485,1.159855,1.160565,0
423,4159514,2025-10-15 12:00:00,2025-10-15 12:01:00,2025-10-15 12:01:00,1.160365,1.161585,1.160365,1.161705,0
424,4159515,2025-10-15 12:01:00,2025-10-15 12:02:00,2025-10-15 12:02:00,1.161525,1.161445,1.161285,1.161705,0
425,4159516,2025-10-15 12:02:00,2025-10-15 12:03:00,2025-10-15 12:03:00,1.161445,1.161025,1.160775,1.161495,0
426,4159517,2025-10-15 12:03:00,2025-10-15 12:04:00,2025-10-15 12:04:00,1.161045,1.161875,1.160885,1.161995,0
427,4159518,2025-10-15 12:04:00,2025-10-15 12:05:00,2025-10-15 12:05:00,1.161955,1.161365,1.161275,1.162315,0
428,4159519,2025-10-15 12:05:00,2025-10-15 12:06:00,2025-10-15 12:06:00,1.161365,1.161835,1.161095,1.162315,0
429,4159520,2025-10-15 12:06:00,2025-10-15 12:07:00,2025-10-15 12:07:00,1.161755,1.163705,1.161755,1.163855,0
430,4159521,2025-10-15 12:07:00,2025-10-15 12:08:00,2025-10-15 12:08:00,1.163705,1.164765,1.163465,1.165115,0
431,4159522,2025-10-15 12:08:00,2025-10-15 12:09:00,2025-10-15 12:09:00,1.164765,1.166125,1.164765,1.166255,0
432,4159523,2025-10-15 12:09:00,2025-10-15 12:10:00,2025-10-15 12:10:00,1.166065,1.166235,1.165795,1.166515,0
433,4159524,2025-10-15 12:10:00,2025-10-15 12:11:00,2025-10-15 12:11:00,1.166185,1.166295,1.165985,1.167075,0
434,4159525,2025-10-15 12:11:00,2025-10-15 12:12:00,2025-10-15 12:12:00,1.166395,1.165965,1.165525,1.166555,0
435,4159526,2025-10-15 12:12:00,2025-10-15 12:13:00,2025-10-15 12:13:00,1.166015,1.166065,1.165635,1.166245,0
436,4159527,2025-10-15 12:13:00,2025-10-15 12:14:00,2025-10-15 12:14:00,1.166065,1.164005,1.163985,1.166215,0
437,4159528,2025-10-15 12:14:00,2025-10-15 12:15:00,2025-10-15 12:15:00,1.163965,1.163275,1.162815,1.163965,0
438,4159529,2025-10-15 12:15:00,2025-10-15 12:16:00,2025-10-15 12:16:00,1.163245,1.162775,1.162135,1.163285,0
439,4159530,2025-10-15 12:16:00,2025-10-15 12:17:00,2025-10-15 12:17:00,1.162825,1.164695,1.162675,1.164865,0
440,4159531,2025-10-15 12:17:00,2025-10-15 12:18:00,2025-10-15 12:18:00,1.164685,1.164465,1.163695,1.164815,0
441,4159532,2025-10-15 12:18:00,2025-10-15 12:19:00,2025-10-15 12:19:00,1.164665,1.163345,1.163345,1.164665,0
442,4159533,2025-10-15 12:19:00,2025-10-15 12:20:00,2025-10-15 12:20:00,1.163345,1.163595,1.163345,1.164425,0
443,4159534,2025-10-15 12:20:00,2025-10-15 12:21:00,2025-10-15 12:21:00,1.163735,1.161805,1.161805,1.163755,0
444,4159535,2025-10-15 12:21:00,2025-10-15 12:22:00,2025-10-15 12:22:00,1.161715,1.163415,1.161085,1.163485,0
445,4159536,2025-10-15 12:22:00,2025-10-15 12:23:00,2025-10-15 12:23:00,1.163505,1.164805,1.163505,1.164835,0
446,4159537,2025-10-15 12:23:00,2025-10-15 12:24:00,2025-10-15 12:24:00,1.165025,1.165305,1.164975,1.165575,0
447,4159538,2025-10-15 12:24:00,2025-10-15 12:25:00,2025-10-15 12:25:00,1.165275,1.165945,1.165215,1.166065,0
448,4159539,2025-10-15 12:25:00,2025-10-15 12:26:00,2025-10-15 12:26:00,1.165965,1.166845,1.165875,1.167185,0
449,4159540,2025-10-15 12:26:00,2025-10-15 12:27:00,2025-10-15 12:27:00,1.166805,1.166955,1.166715,1.167375,0
450,4159541,2025-10-15 12:27:00,2025-10-15 12:28:00,2025-10-15 12:28:00,1.167005,1.166725,1.166565,1.167235,0
451,4159542,2025-10-15 12:28:00,2025-10-15 12:29:00,2025-10-15 12:29:00,1.166465,1.166125,1.166125,1.167205,0
452,4159543,2025-10-15 12:29:00,2025-10-15 12:30:00,2025-10-15 12:30:00,1.166175,1.166755,1.166175,1.167145,0
453,4159544,2025-10-15 12:30:00,2025-10-15 12:31:00,2025-10-15 12:31:00,1.166745,1.167415,1.166575,1.168275,0
454,4159545,2025-10-15 12:31:00,2025-10-15 12:32:00,2025-10-15 12:32:00,1.167415,1.165895,1.165635,1.167445,0
455,4159546,2025-10-15 12:32:00,2025-10-15 12:33:00,2025-10-15 12:33:00,1.165805,1.165225,1.165225,1.166335,0
456,4159547,2025-10-15 12:33:00,2025-10-15 12:34:00,2025-10-15 12:34:00,1.165085,1.165665,1.164905,1.166305,0
457,4159548,2025-10-15 12:34:00,2025-10-15 12:35:00,2025-10-15 12:35:00,1.165665,1.166045,1.165665,1.166645,0
458,4159549,2025-10-15 12:35:00,2025-10-15 12:36:00,2025-10-15 12:36:00,1.166045,1.166565,1.165635,1.166615,0
459,4159550,2025-10-15 12:36:00,2025-10-15 12:37:00,2025-10-15 12:37:00,1.166515,1.166405,1.166025,1.166695,0
460,4159551,2025-10-15 12:37:00,2025-10-15 12:38:00,2025-10-15 12:38:00,1.166345,1.165815,1.165545,1.166615,0
461,4159552,2025-10-15 12:38:00,2025-10-15 12:39:00,2025-10-15 12:39:00,1.165835,1.166575,1.165815,1.166725,0
462,4159553,2025-10-15 12:39:00,2025-10-15 12:40:00,2025-10-15 12:40:00,1.166225,1.164985,1.164945,1.166225,0
463,4159554,2025-10-15 12:40:00,2025-10-15 12:41:00,2025-10-15 12:41:00,1.164745,1.164935,1.164055,1.164935,0
464,4159555,2025-10-15 12:41:00,2025-10-15 12:42:00,2025-10-15 12:42:00,1.164765,1.165685,1.164605,1.165685,0
465,4159556,2025-10-15 12:42:00,2025-10-15 12:43:00,2025-10-15 12:43:00,1.165685,1.166845,1.165645,1.167345,0
466,4159557,2025-10-15 12:43:00,2025-10-15 12:44:00,2025-10-15 12:44:00,1.166515,1.167605,1.166365,1.167745,0
467,4159558,2025-10-15 12:44:00,2025-10-15 12:45:00,2025-10-15 12:45:00,1.167605,1.167565,1.166275,1.167605,0
468,4159559,2025-10-15 12:45:00,2025-10-15 12:46:00,2025-10-15 12:46:00,1.167545,1.166875,1.166745,1.168025,0
469,4159560,2025-10-15 12:46:00,2025-10-15 12:47:00,2025-10-15 12:47:00,1.166905,1.167655,1.166465,1.167875,0
470,4159561,2025-10-15 12:47:00,2025-10-15 12:48:00,2025-10-15 12:48:00,1.167645,1.167985,1.167645,1.168405,0
471,4159562,2025-10-15 12:48:00,2025-10-15 12:49:00,2025-10-15 12:49:00,1.167985,1.166745,1.166745,1.168575,0
472,4159563,2025-10-15 12:49:00,2025-10-15 12:50:00,2025-10-15 12:50:00,1.166745,1.164665,1.164305,1.166955,0
473,4159564,2025-10-15 12:50:00,2025-10-15 12:51:00,2025-10-15 12:51:00,1.164525,1.163755,1.163125,1.164525,0
474,4159565,2025-10-15 12:51:00,2025-10-15 12:52:00,2025-10-15 12:52:00,1.163765,1.164135,1.163765,1.164455,0
475,4159566,2025-10-15 12:52:00,2025-10-15 12:53:00,2025-10-15 12:53:00,1.164135,1.163655,1.163655,1.164695,0
476,4159567,2025-10-15 12:53:00,2025-10-15 12:54:00,2025-10-15 12:54:00,1.163805,1.162755,1.162755,1.164065,0
477,4159568,2025-10-15 12:54:00,2025-10-15 12:55:00,2025-10-15 12:55:00,1.162765,1.163385,1.162555,1.163455,0
478,4159569,2025-10-15 12:55:00,2025-10-15 12:56:00,2025-10-15 12:56:00,1.163385,1.164165,1.162485,1.164305,0
479,4159570,2025-10-15 12:56:00,2025-10-15 12:57:00,2025-10-15 12:57:00,1.164195,1.162755,1.162745,1.164305,0
480,4159571,2025-10-15 12:57:00,2025-10-15 12:58:00,2025-10-15 12:58:00,1.163075,1.162085,1.162085,1.163245,0
481,4159572,2025-10-15 12:58:00,2025-10-15 12:59:00,2025-10-15 12:59:00,1.162405,1.161675,1.161565,1.162785,0
482,4159573,2025-10-15 12:59:00,2025-10-15 13:00:00,2025-10-15 13:00:00,1.161715,1.161195,1.161195,1.162115,0
483,4159574,2025-10-15 13:00:00,2025-10-15 13:01:00,2025-10-15 13:01:00,1.161205,1.160365,1.159865,1.161555,0
484,4159575,2025-10-15 13:01:00,2025-10-15 13:02:00,2025-10-15 13:02:00,1.160345,1.160545,1.160165,1.161285,0
485,4159576,2025-10-15 13:02:00,2025-10-15 13:03:00,2025-10-15 13:03:00,1.160685,1.161165,1.160605,1.161225,0
486,4159577,2025-10-15 13:03:00,2025-10-15 13:04:00,2025-10-15 13:04:00,1.161015,1.160665,1.160605,1.161405,0
487,4159578,2025-10-15 13:04:00,2025-10-15 13:05:00,2025-10-15 13:05:00,1.160635,1.159935,1.159355,1.160935,0
488,4159579,2025-10-15 13:05:00,2025-10-15 13:06:00,2025-10-15 13:06:00,1.159965,1.159235,1.159225,1.160005,0
489,4159580,2025-10-15 13:06:00,2025-10-15 13:07:00,2025-10-15 13:07:00,1.159235,1.158515,1.158515,1.159725,0
490,4159581,2025-10-15 13:07:00,2025-10-15 13:08:00,2025-10-15 13:08:00,1.158265,1.157905,1.157165,1.158275,0
491,4159582,2025-10-15 13:08:00,2025-10-15 13:09:00,2025-10-15 13:09:00,1.157955,1.156715,1.156715,1.158605,0
492,4159583,2025-10-15 13:09:00,2025-10-15 13:10:00,2025-10-15 13:10:00,1.156645,1.156285,1.155835,1.156835,0
493,4159584,2025-10-15 13:10:00,2025-10-15 13:11:00,2025-10-15 13:11:00,1.156285,1.157035,1.155915,1.157035,0
494,4159585,2025-10-15 13:11:00,2025-10-15 13:12:00,2025-10-15 13:12:00,1.157055,1.157125,1.156205,1.157235,0
495,4159586,2025-10-15 13:12:00,2025-10-15 13:13:00,2025-10-15 13:13:00,1.157125,1.156135,1.156115,1.157295,0
496,4159587,2025-10-15 13:13:00,2025-10-15 13:14:00,2025-10-15 13:14:00,1.156035,1.155565,1.155255,1.156295,0
497,4159588,2025-10-15 13:14:00,2025-10-15 13:15:00,2025-10-15 13:15:00,1.155525,1.156325,1.155425,1.156515,0
498,4159589,2025-10-15 13:15:00,2025-10-15 13:16:00,2025-10-15 13:16:00,1.156115,1.156765,1.155525,1.156825,0
499,4159590,2025-10-15 13:16:00,2025-10-15 13:17:00,2025-10-15 13:17:00,1.156955,1.156045,1.156045,1.157745,0
500,4159591,2025-10-15 13:17:00,2025-10-15 13:18:00,2025-10-15 13:18:00,1.155935,1.156075,1.155165,1.156245,0
501,4159592,2025-10-15 13:18:00,2025-10-15 13:19:00,2025-10-15 13:19:00,1.155965,1.157465,1.155845,1.157465,0
502,4159593,2025-10-15 13:19:00,2025-10-15 13:20:00,2025-10-15 13:20:00,1.157385,1.157915,1.156795,1.158045,0
503,4159594,2025-10-15 13:20:00,2025-10-15 13:21:00,2025-10-15 13:21:00,1.157865,1.156235,1.155885,1.157865,0
504,4159595,2025-10-15 13:21:00,2025-10-15 13:22:00,2025-10-15 13:22:00,1.156485,1.156365,1.156145,1.156825,0
505,4159596,2025-10-15 13:22:00,2025-10-15 13:23:00,2025-10-15 13:23:00,1.156475,1.156105,1.155815,1.156555,0
506,4159597,2025-10-15 13:23:00,2025-10-15 13:24:00,2025-10-15 13:24:00,1.156035,1.155945,1.155575,1.156735,0
507,4159598,2025-10-15 13:24:00,2025-10-15 13:25:00,2025-10-15 13:25:00,1.155945,1.158335,1.155945,1.158365,0
508,4159599,2025-10-15 13:25:00,2025-10-15 13:26:00,2025-10-15 13:26:00,1.158335,1.157945,1.157695,1.158335,0
509,4159600,2025-10-15 13:26:00,2025-10-15 13:27:00,2025-10-15 13:27:00,1.158075,1.158595,1.157875,1.158875,0
510,4159601,2025-10-15 13:27:00,2025-10-15 13:28:00,2025-10-15 13:28:00,1.158735,1.158385,1.158325,1.158855,0
511,4159602,2025-10-15 13:28:00,2025-10-15 13:29:00,2025-10-15 13:29:00,1.158375,1.158065,1.157655,1.158495,0
512,4159603,2025-10-15 13:29:00,2025-10-15 13:30:00,2025-10-15 13:30:00,1.157965,1.157845,1.157715,1.158595,0
513,4159604,2025-10-15 13:30:00,2025-10-15 13:31:00,2025-10-15 13:31:00,1.157385,1.156895,1.156725,1.158145,0
514,4159605,2025-10-15 13:31:00,2025-10-15 13:32:00,2025-10-15 13:32:00,1.156965,1.156555,1.156435,1.157435,0
515,4159606,2025-10-15 13:32:00,2025-10-15 13:33:00,2025-10-15 13:33:00,1.156355,1.156425,1.155595,1.156825,0
516,4159607,2025-10-15 13:33:00,2025-10-15 13:34:00,2025-10-15 13:34:00,1.156485,1.156575,1.155985,1.156905,0
517,4159608,2025-10-15 13:34:00,2025-10-15 13:35:00,2025-10-15 13:35:00,1.156495,1.155665,1.155195,1.156705,0
518,4159609,2025-10-15 13:35:00,2025-10-15 13:36:00,2025-10-15 13:36:00,1.155695,1.155835,1.155635,1.156475,0
519,4159610,2025-10-15 13:36:00,2025-10-15 13:37:00,2025-10-15 13:37:00,1.155875,1.157305,1.155875,1.157305,0
520,4159611,2025-10-15 13:37:00,2025-10-15 13:38:00,2025-10-15 13:38:00,1.157295,1.156085,1.156085,1.157295,0
521,4159612,2025-10-15 13:38:00,2025-10-15 13:39:00,2025-10-15 13:39:00,1.155735,1.154805,1.154735,1.155735,0
522,4159613,2025-10-15 13:39:00,2025-10-15 13:40:00,2025-10-15 13:40:00,1.154835,1.154745,1.154565,1.155965,0
523,4159614,2025-10-15 13:40:00,2025-10-15 13:41:00,2025-10-15 13:41:00,1.154675,1.156045,1.154675,1.156045,0
524,4159615,2025-10-15 13:41:00,2025-10-15 13:42:00,2025-10-15 13:42:00,1.155965,1.155485,1.154915,1.156335,0
525,4159616,2025-10-15 13:42:00,2025-10-15 13:43:00,2025-10-15 13:43:00,1.155545,1.155775,1.154835,1.156215,0
526,4159617,2025-10-15 13:43:00,2025-10-15 13:44:00,2025-10-15 13:44:00,1.155745,1.155935,1.155485,1.156245,0
527,4159618,2025-10-15 13:44:00,2025-10-15 13:45:00,2025-10-15 13:45:00,1.156025,1.156845,1.156025,1.156895,0
528,4159619,2025-10-15 13:45:00,2025-10-15 13:46:00,2025-10-15 13:46:00,1.156785,1.156495,1.156355,1.156905,0
529,4159620,2025-10-15 13:46:00,2025-10-15 13:47:00,2025-10-15 13:47:00,1.156465,1.157255,1.156445,1.157475,0
530,4159621,2025-10-15 13:47:00,2025-10-15 13:48:00,2025-10-15 13:48:00,1.157155,1.157045,1.156885,1.157715,0
531,4159622,2025-10-15 13:48:00,2025-10-15 13:49:00,2025-10-15 13:49:00,1.156995,1.157355,1.156775,1.157475,0
532,4159623,2025-10-15 13:49:00,2025-10-15 13:50:00,2025-10-15 13:50:00,1.157275,1.157515,1.156905,1.157975,0
533,4159624,2025-10-15 13:50:00,2025-10-15 13:51:00,2025-10-15 13:51:00,1.157415,1.158575,1.156975,1.158685,0
534,4159625,2025-10-15 13:51:00,2025-10-15 13:52:00,2025-10-15 13:52:00,1.158575,1.160555,1.158425,1.160755,0
535,4159626,2025-10-15 13:52:00,2025-10-15 13:53:00,2025-10-15 13:53:00,1.160555,1.162365,1.160545,1.162545,0
536,4159627,2025-10-15 13:53:00,2025-10-15 13:54:00,2025-10-15 13:54:00,1.162365,1.161875,1.161875,1.163005,0
537,4159628,2025-10-15 13:54:00,2025-10-15 13:55:00,2025-10-15 13:55:00,1.161875,1.163665,1.161755,1.163875,0
538,4159629,2025-10-15 13:55:00,2025-10-15 13:56:00,2025-10-15 13:56:00,1.163545,1.163785,1.163445,1.164135,0
539,4159630,2025-10-15 13:56:00,2025-10-15 13:57:00,2025-10-15 13:57:00,1.163785,1.163535,1.162975,1.163865,0
540,4159631,2025-10-15 13:57:00,2025-10-15 13:58:00,2025-10-15 13:58:00,1.163475,1.160645,1.160645,1.163475,0
541,4159632,2025-10-15 13:58:00,2025-10-15 13:59:00,2025-10-15 13:59:00,1.160645,1.160365,1.160215,1.161055,0
542,4159633,2025-10-15 13:59:00,2025-10-15 14:00:00,2025-10-15 14:00:00,1.160395,1.160795,1.160115,1.160875,0
543,4159634,2025-10-15 14:00:00,2025-10-15 14:01:00,2025-10-15 14:01:00,1.160795,1.159975,1.159975,1.161465,0
544,4159635,2025-10-15 14:01:00,2025-10-15 14:02:00,2025-10-15 14:02:00,1.159915,1.160045,1.159575,1.160755,0
545,4159636,2025-10-15 14:02:00,2025-10-15 14:03:00,2025-10-15 14:03:00,1.160005,1.159815,1.159745,1.160355,0
546,4159637,2025-10-15 14:03:00,2025-10-15 14:04:00,2025-10-15 14:04:00,1.159815,1.158405,1.158405,1.159925,0
547,4159638,2025-10-15 14:04:00,2025-10-15 14:05:00,2025-10-15 14:05:00,1.158375,1.158385,1.157795,1.159265,0
548,4159639,2025-10-15 14:05:00,2025-10-15 14:06:00,2025-10-15 14:06:00,1.158355,1.157705,1.157585,1.158655,0
549,4159640,2025-10-15 14:06:00,2025-10-15 14:07:00,2025-10-15 14:07:00,1.157735,1.156635,1.156085,1.157765,0
550,4159641,2025-10-15 14:07:00,2025-10-15 14:08:00,2025-10-15 14:08:00,1.156665,1.156825,1.156485,1.157425,0
551,4159642,2025-10-15 14:08:00,2025-10-15 14:09:00,2025-10-15 14:09:00,1.156905,1.156705,1.156475,1.157185,0
552,4159643,2025-10-15 14:09:00,2025-10-15 14:10:00,2025-10-15 14:10:00,1.156785,1.156155,1.156025,1.156925,0
553,4159644,2025-10-15 14:10:00,2025-10-15 14:11:00,2025-10-15 14:11:00,1.156305,1.155935,1.155765,1.156505,0
554,4159645,2025-10-15 14:11:00,2025-10-15 14:12:00,2025-10-15 14:12:00,1.155945,1.155935,1.155525,1.156275,0
555,4159646,2025-10-15 14:12:00,2025-10-15 14:13:00,2025-10-15 14:13:00,1.155505,1.155785,1.155425,1.156235,0
556,4159647,2025-10-15 14:13:00,2025-10-15 14:14:00,2025-10-15 14:14:00,1.155785,1.154615,1.154575,1.155785,0
557,4159648,2025-10-15 14:14:00,2025-10-15 14:15:00,2025-10-15 14:15:00,1.154675,1.155735,1.154115,1.155735,0
558,4159649,2025-10-15 14:15:00,2025-10-15 14:16:00,2025-10-15 14:16:00,1.155705,1.156785,1.155385,1.157065,0
559,4159650,2025-10-15 14:16:00,2025-10-15 14:17:00,2025-10-15 14:17:00,1.156805,1.157375,1.156685,1.158115,0
560,4159651,2025-10-15 14:17:00,2025-10-15 14:18:00,2025-10-15 14:18:00,1.157135,1.157985,1.157135,1.158345,0
561,4159652,2025-10-15 14:18:00,2025-10-15 14:19:00,2025-10-15 14:19:00,1.158015,1.159175,1.157915,1.159335,0
562,4159653,2025-10-15 14:19:00,2025-10-15 14:20:00,2025-10-15 14:20:00,1.159265,1.159765,1.159265,1.160365,0
563,4159654,2025-10-15 14:20:00,2025-10-15 14:21:00,2025-10-15 14:21:00,1.159805,1.159495,1.158485,1.160125,0
564,4159655,2025-10-15 14:21:00,2025-10-15 14:22:00,2025-10-15 14:22:00,1.159395,1.160225,1.158865,1.160245,0
565,4159656,2025-10-15 14:22:00,2025-10-15 14:23:00,2025-10-15 14:23:00,1.160375,1.158935,1.158835,1.160445,0
566,4159657,2025-10-15 14:23:00,2025-10-15 14:24:00,2025-10-15 14:24:00,1.158625,1.158595,1.157755,1.158865,0
567,4159658,2025-10-15 14:24:00,2025-10-15 14:25:00,2025-10-15 14:25:00,1.158375,1.157265,1.157015,1.158505,0
568,4159659,2025-10-15 14:25:00,2025-10-15 14:26:00,2025-10-15 14:26:00,1.157255,1.156475,1.156125,1.157855,0
569,4159660,2025-10-15 14:26:00,2025-10-15 14:27:00,2025-10-15 14:27:00,1.156555,1.156595,1.156035,1.156615,0
570,4159661,2025-10-15 14:27:00,2025-10-15 14:28:00,2025-10-15 14:28:00,1.156685,1.157045,1.156235,1.157505,0
571,4159662,2025-10-15 14:28:00,2025-10-15 14:29:00,2025-10-15 14:29:00,1.156925,1.157075,1.156825,1.157415,0
572,4159663,2025-10-15 14:29:00,2025-10-15 14:30:00,2025-10-15 14:30:00,1.157125,1.156325,1.156255,1.157155,0
573,4159664,2025-10-15 14:30:00,2025-10-15 14:31:00,2025-10-15 14:31:00,1.156285,1.156035,1.156035,1.156995,0
574,4159665,2025-10-15 14:31:00,2025-10-15 14:32:00,2025-10-15 14:32:00,1.156095,1.157695,1.155945,1.157855,0
575,4159666,2025-10-15 14:32:00,2025-10-15 14:33:00,2025-10-15 14:33:00,1.157855,1.158565,1.157765,1.158915,0
576,4159667,2025-10-15 14:33:00,2025-10-15 14:34:00,2025-10-15 14:34:00,1.158565,1.159255,1.158275,1.159315,0
577,4159668,2025-10-15 14:34:00,2025-10-15 14:35:00,2025-10-15 14:35:00,1.159265,1.159075,1.158385,1.159345,0
578,4159669,2025-10-15 14:35:00,2025-10-15 14:36:00,2025-10-15 14:36:00,1.158935,1.158455,1.157955,1.159515,0
579,4159670,2025-10-15 14:36:00,2025-10-15 14:37:00,2025-10-15 14:37:00,1.158455,1.159715,1.158305,1.159715,0
580,4159671,2025-10-15 14:37:00,2025-10-15 14:38:00,2025-10-15 14:38:00,1.159685,1.158655,1.158655,1.160095,0
581,4159672,2025-10-15 14:38:00,2025-10-15 14:39:00,2025-10-15 14:39:00,1.158765,1.157245,1.156445,1.158775,0
582,4159673,2025-10-15 14:39:00,2025-10-15 14:40:00,2025-10-15 14:40:00,1.157325,1.157615,1.156645,1.157915,0
583,4159674,2025-10-15 14:40:00,2025-10-15 14:41:00,2025-10-15 14:41:00,1.157615,1.157855,1.157105,1.157975,0
584,4159675,2025-10-15 14:41:00,2025-10-15 14:42:00,2025-10-15 14:42:00,1.157895,1.156125,1.155925,1.157925,0
585,4159676,2025-10-15 14:42:00,2025-10-15 14:43:00,2025-10-15 14:43:00,1.156165,1.156005,1.155915,1.156475,0
586,4159677,2025-10-15 14:43:00,2025-10-15 14:44:00,2025-10-15 14:44:00,1.156115,1.155325,1.154835,1.156115,0
587,4159678,2025-10-15 14:44:00,2025-10-15 14:45:00,2025-10-15 14:45:00,1.155665,1.156275,1.155485,1.156705,0
588,4159679,2025-10-15 14:45:00,2025-10-15 14:46:00,2025-10-15 14:46:00,1.156275,1.156215,1.155805,1.156485,0
589,4159680,2025-10-15 14:46:00,2025-10-15 14:47:00,2025-10-15 14:47:00,1.156205,1.156405,1.155785,1.156785,0
590,4159681,2025-10-15 14:47:00,2025-10-15 14:48:00,2025-10-15 14:48:00,1.156405,1.156825,1.156405,1.157175,0
591,4159682,2025-10-15 14:48:00,2025-10-15 14:49:00,2025-10-15 14:49:00,1.156825,1.157155,1.156805,1.157595,0
592,4159683,2025-10-15 14:49:00,2025-10-15 14:50:00,2025-10-15 14:50:00,1.156655,1.157195,1.156195,1.157255,0
593,4159684,2025-10-15 14:50:00,2025-10-15 14:51:00,2025-10-15 14:51:00,1.157205,1.156735,1.156055,1.157365,0
594,4159685,2025-10-15 14:51:00,2025-10-15 14:52:00,2025-10-15 14:52:00,1.156985,1.158115,1.156685,1.158275,0
595,4159686,2025-10-15 14:52:00,2025-10-15 14:53:00,2025-10-15 14:53:00,1.158045,1.161235,1.157725,1.161235,0
596,4159687,2025-10-15 14:53:00,2025-10-15 14:54:00,2025-10-15 14:54:00,1.161235,1.162125,1.160885,1.162125,0
597,4159688,2025-10-15 14:54:00,2025-10-15 14:55:00,2025-10-15 14:55:00,1.162085,1.160905,1.160905,1.162175,0
598,4159689,2025-10-15 14:55:00,2025-10-15 14:56:00,2025-10-15 14:56:00,1.160945,1.161715,1.160695,1.161735,0
599,4159690,2025-10-15 14:56:00,2025-10-15 14:57:00,2025-10-15 14:57:00,1.162005,1.160955,1.160955,1.162245,0
600,4159691,2025-10-15 14:57:00,2025-10-15 14:58:00,2025-10-15 14:58:00,1.161005,1.160275,1.160195,1.161465,0
601,4159692,2025-10-15 14:58:00,2025-10-15 14:59:00,2025-10-15 14:59:00,1.160275,1.159595,1.159515,1.160805,0
602,4159693,2025-10-15 14:59:00,2025-10-15 15:00:00,2025-10-15 15:00:00,1.159595,1.160485,1.159475,1.160485,0
603,4159694,2025-10-15 15:00:00,2025-10-15 15:01:00,2025-10-15 15:01:00,1.160485,1.157705,1.157705,1.160515,0
604,4159695,2025-10-15 15:01:00,2025-10-15 15:02:00,2025-10-15 15:02:00,1.157705,1.155745,1.155685,1.157705,0
605,4159696,2025-10-15 15:02:00,2025-10-15 15:03:00,2025-10-15 15:03:00,1.155645,1.156185,1.155585,1.156465,0
606,4159697,2025-10-15 15:03:00,2025-10-15 15:04:00,2025-10-15 15:04:00,1.156075,1.156265,1.155635,1.156355,0
607,4159698,2025-10-15 15:04:00,2025-10-15 15:05:00,2025-10-15 15:05:00,1.156405,1.155725,1.155445,1.156635,0
608,4159699,2025-10-15 15:05:00,2025-10-15 15:06:00,2025-10-15 15:06:00,1.155725,1.155325,1.154695,1.156065,0
609,4159700,2025-10-15 15:06:00,2025-10-15 15:07:00,2025-10-15 15:07:00,1.155255,1.156675,1.155245,1.157045,0
610,4159701,2025-10-15 15:07:00,2025-10-15 15:08:00,2025-10-15 15:08:00,1.156675,1.156165,1.155725,1.156985,0
611,4159702,2025-10-15 15:08:00,2025-10-15 15:09:00,2025-10-15 15:09:00,1.156165,1.156525,1.155545,1.156595,0
612,4159703,2025-10-15 15:09:00,2025-10-15 15:10:00,2025-10-15 15:10:00,1.156455,1.156905,1.156325,1.156985,0
613,4159704,2025-10-15 15:10:00,2025-10-15 15:11:00,2025-10-15 15:11:00,1.156975,1.155955,1.155795,1.157985,0
614,4159705,2025-10-15 15:11:00,2025-10-15 15:12:00,2025-10-15 15:12:00,1.156005,1.155385,1.155375,1.156235,0
615,4159706,2025-10-15 15:12:00,2025-10-15 15:13:00,2025-10-15 15:13:00,1.155395,1.156925,1.155235,1.157095,0
616,4159707,2025-10-15 15:13:00,2025-10-15 15:14:00,2025-10-15 15:14:00,1.156845,1.157815,1.156725,1.158035,0
617,4159708,2025-10-15 15:14:00,2025-10-15 15:15:00,2025-10-15 15:15:00,1.157815,1.159255,1.157515,1.159255,0
618,4159709,2025-10-15 15:15:00,2025-10-15 15:16:00,2025-10-15 15:16:00,1.159415,1.159495,1.158845,1.159845,0
619,4159710,2025-10-15 15:16:00,2025-10-15 15:17:00,2025-10-15 15:17:00,1.159595,1.159535,1.159085,1.160025,0
620,4159711,2025-10-15 15:17:00,2025-10-15 15:18:00,2025-10-15 15:18:00,1.159545,1.158985,1.158155,1.159695,0
621,4159712,2025-10-15 15:18:00,2025-10-15 15:19:00,2025-10-15 15:19:00,1.159185,1.159825,1.159015,1.160235,0
